tool,depth,specie,sequencing_id,mrd,batch,precision,recall,f1score
NanoMGT,170,ecoli,SRR25689478,0.03,2,0,0,0
NanoMGT,170,ecoli,SRR25689478,0.03,3,0.20689655172413793,0.14634146341463414,0.1714285714285714
NanoMGT,170,ecoli,SRR25689478,0.03,4,0.42857142857142855,0.43902439024390244,0.4337349397590361
NanoMGT,170,ecoli,SRR25689478,0.03,5,0.4772727272727273,0.5121951219512195,0.49411764705882355
NanoMGT,170,ecoli,SRR25689478,0.03,6,0.5102040816326531,0.6097560975609756,0.5555555555555556
NanoMGT,170,ecoli,SRR25689478,0.03,7,0.5357142857142857,0.7317073170731707,0.6185567010309277
NanoMGT,170,ecoli,SRR25689478,0.03,8,0.5737704918032787,0.8536585365853658,0.6862745098039217
NanoMGT,170,ecoli,SRR25689478,0.03,9,0.5692307692307692,0.9024390243902439,0.6981132075471698
NanoMGT,170,ecoli,SRR25689478,0.03,10,0.5846153846153846,0.926829268292683,0.7169811320754716
NanoMGT,120,staph_aureus,ERR8958843,0.03,1,0.05357142857142857,0.075,0.0625
NanoMGT,120,staph_aureus,ERR8958843,0.03,2,0.1206896551724138,0.175,0.14285714285714285
NanoMGT,120,staph_aureus,ERR8958843,0.03,3,0.1774193548387097,0.275,0.21568627450980393
NanoMGT,120,staph_aureus,ERR8958843,0.03,4,0.203125,0.325,0.25000000000000006
NanoMGT,120,staph_aureus,ERR8958843,0.03,5,0.3875,0.775,0.5166666666666667
NanoMGT,120,staph_aureus,ERR8958843,0.03,6,0.3684210526315789,0.7,0.48275862068965514
NanoMGT,120,staph_aureus,ERR8958843,0.03,7,0.4117647058823529,0.875,0.56
NanoMGT,120,staph_aureus,ERR8958843,0.03,8,0.41304347826086957,0.95,0.5757575757575758
NanoMGT,120,staph_aureus,ERR8958843,0.03,9,0.40425531914893614,0.95,0.5671641791044776
NanoMGT,120,staph_aureus,ERR8958843,0.03,10,0.40860215053763443,0.95,0.5714285714285714
NanoMGT,170,staph_aureus,ERR8958843,0.03,1,0.05263157894736842,0.05,0.05128205128205128
NanoMGT,170,staph_aureus,ERR8958843,0.03,2,0.1282051282051282,0.125,0.12658227848101264
NanoMGT,170,staph_aureus,ERR8958843,0.03,3,0.3023255813953488,0.325,0.3132530120481927
NanoMGT,170,staph_aureus,ERR8958843,0.03,4,0.2916666666666667,0.35,0.31818181818181823
NanoMGT,170,staph_aureus,ERR8958843,0.03,5,0.43333333333333335,0.65,0.5199999999999999
NanoMGT,170,staph_aureus,ERR8958843,0.03,6,0.46774193548387094,0.725,0.5686274509803921
NanoMGT,170,staph_aureus,ERR8958843,0.03,7,0.47692307692307695,0.775,0.5904761904761905
NanoMGT,170,staph_aureus,ERR8958843,0.03,8,0.5151515151515151,0.85,0.6415094339622641
NanoMGT,170,staph_aureus,ERR8958843,0.03,9,0.5223880597014925,0.875,0.6542056074766355
NanoMGT,170,staph_aureus,ERR8958843,0.03,10,0.5373134328358209,0.9,0.6728971962616822
NanoMGT,220,staph_aureus,ERR8958843,0.03,1,0.08333333333333333,0.05,0.0625
NanoMGT,220,staph_aureus,ERR8958843,0.03,2,0.08333333333333333,0.05,0.0625
NanoMGT,220,staph_aureus,ERR8958843,0.03,3,0.19230769230769232,0.125,0.15151515151515152
NanoMGT,220,staph_aureus,ERR8958843,0.03,4,0.36363636363636365,0.3,0.32876712328767127
NanoMGT,220,staph_aureus,ERR8958843,0.03,5,0.4634146341463415,0.475,0.4691358024691358
NanoMGT,220,staph_aureus,ERR8958843,0.03,6,0.5106382978723404,0.6,0.5517241379310344
NanoMGT,220,staph_aureus,ERR8958843,0.03,7,0.5882352941176471,0.75,0.6593406593406592
NanoMGT,220,staph_aureus,ERR8958843,0.03,8,0.58,0.725,0.6444444444444445
NanoMGT,220,staph_aureus,ERR8958843,0.03,9,0.6078431372549019,0.775,0.6813186813186813
NanoMGT,220,staph_aureus,ERR8958843,0.03,10,0.6037735849056604,0.8,0.6881720430107526
NanoMGT,120,staph_aureus,SRR28370694,0.03,1,0.2972972972972973,0.275,0.28571428571428575
NanoMGT,120,staph_aureus,SRR28370694,0.03,2,0.43137254901960786,0.55,0.4835164835164835
NanoMGT,120,staph_aureus,SRR28370694,0.03,3,0.45098039215686275,0.575,0.5054945054945055
NanoMGT,120,staph_aureus,SRR28370694,0.03,4,0.509090909090909,0.7,0.5894736842105263
NanoMGT,120,staph_aureus,SRR28370694,0.03,5,0.5081967213114754,0.775,0.613861386138614
NanoMGT,120,staph_aureus,SRR28370694,0.03,6,0.5079365079365079,0.8,0.6213592233009708
NanoMGT,120,staph_aureus,SRR28370694,0.03,7,0.5333333333333333,0.8,0.64
NanoMGT,120,staph_aureus,SRR28370694,0.03,8,0.5522388059701493,0.925,0.6915887850467289
NanoMGT,120,staph_aureus,SRR28370694,0.03,9,0.5441176470588235,0.925,0.6851851851851851
NanoMGT,120,staph_aureus,SRR28370694,0.03,10,0.5362318840579711,0.925,0.6788990825688074
NanoMGT,170,staph_aureus,SRR28370694,0.03,1,0.6,0.45,0.5142857142857143
NanoMGT,170,staph_aureus,SRR28370694,0.03,2,0.6129032258064516,0.475,0.5352112676056339
NanoMGT,170,staph_aureus,SRR28370694,0.03,3,0.6944444444444444,0.625,0.6578947368421053
NanoMGT,170,staph_aureus,SRR28370694,0.03,4,0.7435897435897436,0.725,0.7341772151898733
NanoMGT,170,staph_aureus,SRR28370694,0.03,5,0.7619047619047619,0.8,0.7804878048780488
NanoMGT,170,staph_aureus,SRR28370694,0.03,6,0.7254901960784313,0.925,0.8131868131868133
NanoMGT,170,staph_aureus,SRR28370694,0.03,7,0.74,0.925,0.8222222222222222
NanoMGT,170,staph_aureus,SRR28370694,0.03,8,0.7551020408163265,0.925,0.8314606741573034
NanoMGT,170,staph_aureus,SRR28370694,0.03,9,0.7872340425531915,0.925,0.8505747126436781
NanoMGT,170,staph_aureus,SRR28370694,0.03,10,0.7708333333333334,0.925,0.840909090909091
NanoMGT,170,ecoli,SRR26036455,0.03,1,0.04,0.024390243902439025,0.030303030303030304
NanoMGT,170,ecoli,SRR26036455,0.03,2,0.1111111111111111,0.07317073170731707,0.08823529411764705
NanoMGT,170,ecoli,SRR26036455,0.03,3,0.2727272727272727,0.21951219512195122,0.24324324324324323
NanoMGT,170,ecoli,SRR26036455,0.03,4,0.4634146341463415,0.4634146341463415,0.4634146341463415
NanoMGT,170,ecoli,SRR26036455,0.03,5,0.5777777777777777,0.6341463414634146,0.6046511627906976
NanoMGT,170,ecoli,SRR26036455,0.03,6,0.5471698113207547,0.7073170731707317,0.6170212765957447
NanoMGT,170,ecoli,SRR26036455,0.03,7,0.6296296296296297,0.8292682926829268,0.7157894736842105
NanoMGT,170,ecoli,SRR26036455,0.03,8,0.6545454545454545,0.8780487804878049,0.7499999999999999
NanoMGT,170,ecoli,SRR26036455,0.03,9,0.6491228070175439,0.9024390243902439,0.7551020408163265
NanoMGT,170,ecoli,SRR26036455,0.03,10,0.639344262295082,0.9512195121951219,0.7647058823529412
NanoMGT,220,ecoli,SRR26036455,0.04,1,0,0,0
NanoMGT,220,ecoli,SRR26036455,0.04,2,0.0625,0.024390243902439025,0.03508771929824562
NanoMGT,220,ecoli,SRR26036455,0.04,3,0.25,0.12195121951219512,0.16393442622950818
NanoMGT,220,ecoli,SRR26036455,0.04,4,0.5151515151515151,0.4146341463414634,0.4594594594594595
NanoMGT,220,ecoli,SRR26036455,0.04,5,0.5853658536585366,0.5853658536585366,0.5853658536585366
NanoMGT,220,ecoli,SRR26036455,0.04,6,0.6046511627906976,0.6341463414634146,0.6190476190476191
NanoMGT,220,ecoli,SRR26036455,0.04,7,0.625,0.7317073170731707,0.6741573033707865
NanoMGT,220,ecoli,SRR26036455,0.04,8,0.6274509803921569,0.7804878048780488,0.6956521739130435
NanoMGT,220,ecoli,SRR26036455,0.04,9,0.6666666666666666,0.8780487804878049,0.7578947368421053
NanoMGT,220,ecoli,SRR26036455,0.04,10,0.6724137931034483,0.9512195121951219,0.7878787878787878
NanoMGT,220,klebsiella_pneumoniae,ERR8958737,0.04,1,0.13333333333333333,0.13333333333333333,0.13333333333333333
NanoMGT,220,klebsiella_pneumoniae,ERR8958737,0.04,2,0.23529411764705882,0.26666666666666666,0.25
NanoMGT,220,klebsiella_pneumoniae,ERR8958737,0.04,3,0.2777777777777778,0.3333333333333333,0.303030303030303
NanoMGT,220,klebsiella_pneumoniae,ERR8958737,0.04,4,0.4090909090909091,0.6,0.4864864864864865
NanoMGT,220,klebsiella_pneumoniae,ERR8958737,0.04,5,0.43478260869565216,0.6666666666666666,0.5263157894736841
NanoMGT,220,klebsiella_pneumoniae,ERR8958737,0.04,6,0.4090909090909091,0.6,0.4864864864864865
NanoMGT,220,klebsiella_pneumoniae,ERR8958737,0.04,7,0.5384615384615384,0.9333333333333333,0.6829268292682926
NanoMGT,220,klebsiella_pneumoniae,ERR8958737,0.04,8,0.5769230769230769,1.0,0.7317073170731707
NanoMGT,220,klebsiella_pneumoniae,ERR8958737,0.04,9,0.5833333333333334,0.9333333333333333,0.7179487179487181
NanoMGT,220,klebsiella_pneumoniae,ERR8958737,0.04,10,0.5833333333333334,0.9333333333333333,0.7179487179487181
NanoMGT,220,salmonella_enterica,SRR27755678,0.04,1,0.5128205128205128,0.4444444444444444,0.47619047619047616
NanoMGT,220,salmonella_enterica,SRR27755678,0.04,2,0.6481481481481481,0.7777777777777778,0.707070707070707
NanoMGT,220,salmonella_enterica,SRR27755678,0.04,3,0.6721311475409836,0.9111111111111111,0.7735849056603773
NanoMGT,220,salmonella_enterica,SRR27755678,0.04,4,0.6461538461538462,0.9333333333333333,0.7636363636363636
NanoMGT,220,salmonella_enterica,SRR27755678,0.04,5,0.6666666666666666,0.9333333333333333,0.7777777777777778
NanoMGT,220,salmonella_enterica,SRR27755678,0.04,6,0.6056338028169014,0.9555555555555556,0.7413793103448275
NanoMGT,220,salmonella_enterica,SRR27755678,0.04,7,0.5945945945945946,0.9777777777777777,0.7394957983193278
NanoMGT,220,salmonella_enterica,SRR27755678,0.04,8,0.5789473684210527,0.9777777777777777,0.7272727272727273
NanoMGT,220,salmonella_enterica,SRR27755678,0.04,9,0.5625,1.0,0.72
NanoMGT,220,salmonella_enterica,SRR27755678,0.04,10,0.5625,1.0,0.72
NanoMGT,220,campylobacter_jejuni,SRR27638397,0.04,1,0.2962962962962963,0.08333333333333333,0.13008130081300814
NanoMGT,220,campylobacter_jejuni,SRR27638397,0.04,2,0.6145833333333334,0.3072916666666667,0.40972222222222227
NanoMGT,220,campylobacter_jejuni,SRR27638397,0.04,3,0.7313432835820896,0.5104166666666666,0.6012269938650306
NanoMGT,220,campylobacter_jejuni,SRR27638397,0.04,4,0.7967914438502673,0.7760416666666666,0.7862796833773087
NanoMGT,220,campylobacter_jejuni,SRR27638397,0.04,5,0.8217821782178217,0.8645833333333334,0.8426395939086294
NanoMGT,220,campylobacter_jejuni,SRR27638397,0.04,6,0.8280542986425339,0.953125,0.8861985472154963
NanoMGT,220,campylobacter_jejuni,SRR27638397,0.04,7,0.8370044052863436,0.9895833333333334,0.9069212410501193
NanoMGT,220,campylobacter_jejuni,SRR27638397,0.04,8,0.8384279475982532,1.0,0.9121140142517814
NanoMGT,220,campylobacter_jejuni,SRR27638397,0.04,9,0.8458149779735683,1.0,0.9164677804295943
NanoMGT,220,campylobacter_jejuni,SRR27638397,0.04,10,0.8458149779735683,1.0,0.9164677804295943
NanoMGT,120,ecoli,ERR12533301,0.04,1,0.06944444444444445,0.12195121951219512,0.08849557522123895
NanoMGT,120,ecoli,ERR12533301,0.04,2,0.23863636363636365,0.5121951219512195,0.32558139534883723
NanoMGT,120,ecoli,ERR12533301,0.04,3,0.3020833333333333,0.7073170731707317,0.4233576642335767
NanoMGT,120,ecoli,ERR12533301,0.04,4,0.35135135135135137,0.9512195121951219,0.5131578947368421
NanoMGT,120,ecoli,ERR12533301,0.04,5,0.3482142857142857,0.9512195121951219,0.5098039215686275
NanoMGT,120,ecoli,ERR12533301,0.04,6,0.35135135135135137,0.9512195121951219,0.5131578947368421
NanoMGT,120,ecoli,ERR12533301,0.04,7,0.35714285714285715,0.975609756097561,0.5228758169934641
NanoMGT,120,ecoli,ERR12533301,0.04,8,0.35714285714285715,0.975609756097561,0.5228758169934641
NanoMGT,120,ecoli,ERR12533301,0.04,9,0.36036036036036034,0.975609756097561,0.5263157894736842
NanoMGT,120,ecoli,ERR12533301,0.04,10,0.36363636363636365,0.975609756097561,0.5298013245033113
NanoMGT,120,salmonella_enterica,SRR27136088,0.04,1,0.036585365853658534,0.06666666666666667,0.04724409448818898
NanoMGT,120,salmonella_enterica,SRR27136088,0.04,2,0.20618556701030927,0.4444444444444444,0.28169014084507044
NanoMGT,120,salmonella_enterica,SRR27136088,0.04,3,0.24299065420560748,0.5777777777777777,0.3421052631578947
NanoMGT,120,salmonella_enterica,SRR27136088,0.04,4,0.30357142857142855,0.7555555555555555,0.43312101910828016
NanoMGT,120,salmonella_enterica,SRR27136088,0.04,5,0.3524590163934426,0.9555555555555556,0.5149700598802395
NanoMGT,120,salmonella_enterica,SRR27136088,0.04,6,0.36666666666666664,0.9777777777777777,0.5333333333333333
NanoMGT,120,salmonella_enterica,SRR27136088,0.04,7,0.3629032258064516,1.0,0.5325443786982249
NanoMGT,120,salmonella_enterica,SRR27136088,0.04,8,0.35714285714285715,1.0,0.5263157894736842
NanoMGT,120,salmonella_enterica,SRR27136088,0.04,9,0.375,1.0,0.5454545454545454
NanoMGT,120,salmonella_enterica,SRR27136088,0.04,10,0.36585365853658536,1.0,0.5357142857142857
NanoMGT,220,staph_aureus,SRR28370694,0.04,1,0.6666666666666666,0.3,0.41379310344827586
NanoMGT,220,staph_aureus,SRR28370694,0.04,2,0.7083333333333334,0.425,0.53125
NanoMGT,220,staph_aureus,SRR28370694,0.04,3,0.7741935483870968,0.6,0.676056338028169
NanoMGT,220,staph_aureus,SRR28370694,0.04,4,0.8205128205128205,0.8,0.810126582278481
NanoMGT,220,staph_aureus,SRR28370694,0.04,5,0.7906976744186046,0.85,0.8192771084337349
NanoMGT,220,staph_aureus,SRR28370694,0.04,6,0.8,0.9,0.8470588235294118
NanoMGT,220,staph_aureus,SRR28370694,0.04,7,0.8043478260869565,0.925,0.8604651162790697
NanoMGT,220,staph_aureus,SRR28370694,0.04,8,0.8043478260869565,0.925,0.8604651162790697
NanoMGT,220,staph_aureus,SRR28370694,0.04,9,0.8043478260869565,0.925,0.8604651162790697
NanoMGT,220,staph_aureus,SRR28370694,0.04,10,0.8043478260869565,0.925,0.8604651162790697
NanoMGT,170,campylobacter_jejuni,SRR27710526,0.04,1,0.16071428571428573,0.046875,0.07258064516129033
NanoMGT,170,campylobacter_jejuni,SRR27710526,0.04,2,0.449438202247191,0.20833333333333334,0.2846975088967972
NanoMGT,170,campylobacter_jejuni,SRR27710526,0.04,3,0.5247524752475248,0.2760416666666667,0.36177474402730375
NanoMGT,170,campylobacter_jejuni,SRR27710526,0.04,4,0.6802721088435374,0.5208333333333334,0.5899705014749262
NanoMGT,170,campylobacter_jejuni,SRR27710526,0.04,5,0.7318435754189944,0.6822916666666666,0.706199460916442
NanoMGT,170,campylobacter_jejuni,SRR27710526,0.04,6,0.7512437810945274,0.7864583333333334,0.7684478371501272
NanoMGT,170,campylobacter_jejuni,SRR27710526,0.04,7,0.7982062780269058,0.9270833333333334,0.8578313253012048
NanoMGT,170,campylobacter_jejuni,SRR27710526,0.04,8,0.801762114537445,0.9479166666666666,0.8687350835322196
NanoMGT,170,campylobacter_jejuni,SRR27710526,0.04,9,0.8173913043478261,0.9791666666666666,0.8909952606635071
NanoMGT,170,campylobacter_jejuni,SRR27710526,0.04,10,0.8016877637130801,0.9895833333333334,0.8857808857808858
NanoMGT,120,klebsiella_pneumoniae,ERR8958737,0.04,1,0.08695652173913043,0.13333333333333333,0.10526315789473685
NanoMGT,120,klebsiella_pneumoniae,ERR8958737,0.04,2,0.125,0.2,0.15384615384615385
NanoMGT,120,klebsiella_pneumoniae,ERR8958737,0.04,3,0.3333333333333333,0.6,0.42857142857142855
NanoMGT,120,klebsiella_pneumoniae,ERR8958737,0.04,4,0.37037037037037035,0.6666666666666666,0.47619047619047616
NanoMGT,120,klebsiella_pneumoniae,ERR8958737,0.04,5,0.37037037037037035,0.6666666666666666,0.47619047619047616
NanoMGT,120,klebsiella_pneumoniae,ERR8958737,0.04,6,0.4375,0.9333333333333333,0.5957446808510638
NanoMGT,120,klebsiella_pneumoniae,ERR8958737,0.04,7,0.4838709677419355,1.0,0.6521739130434783
NanoMGT,120,klebsiella_pneumoniae,ERR8958737,0.04,8,0.5,1.0,0.6666666666666666
NanoMGT,120,klebsiella_pneumoniae,ERR8958737,0.04,9,0.4838709677419355,1.0,0.6521739130434783
NanoMGT,120,klebsiella_pneumoniae,ERR8958737,0.04,10,0.46875,1.0,0.6382978723404256
NanoMGT,220,salmonella_enterica,SRR27136088,0.04,1,0.04411764705882353,0.06666666666666667,0.05309734513274336
NanoMGT,220,salmonella_enterica,SRR27136088,0.04,2,0.20987654320987653,0.37777777777777777,0.26984126984126977
NanoMGT,220,salmonella_enterica,SRR27136088,0.04,3,0.3076923076923077,0.6222222222222222,0.411764705882353
NanoMGT,220,salmonella_enterica,SRR27136088,0.04,4,0.35714285714285715,0.7777777777777778,0.48951048951048953
NanoMGT,220,salmonella_enterica,SRR27136088,0.04,5,0.37383177570093457,0.8888888888888888,0.5263157894736842
NanoMGT,220,salmonella_enterica,SRR27136088,0.04,6,0.39622641509433965,0.9333333333333333,0.5562913907284769
NanoMGT,220,salmonella_enterica,SRR27136088,0.04,7,0.4095238095238095,0.9555555555555556,0.5733333333333334
NanoMGT,220,salmonella_enterica,SRR27136088,0.04,8,0.4166666666666667,1.0,0.5882352941176471
NanoMGT,220,salmonella_enterica,SRR27136088,0.04,9,0.42857142857142855,1.0,0.6
NanoMGT,220,salmonella_enterica,SRR27136088,0.04,10,0.42857142857142855,1.0,0.6
NanoMGT,120,klebsiella_pneumoniae,SRR27348733,0.04,1,0.125,0.06666666666666667,0.08695652173913045
NanoMGT,120,klebsiella_pneumoniae,SRR27348733,0.04,2,0.125,0.06666666666666667,0.08695652173913045
NanoMGT,120,klebsiella_pneumoniae,SRR27348733,0.04,3,0.6111111111111112,0.7333333333333333,0.6666666666666666
NanoMGT,120,klebsiella_pneumoniae,SRR27348733,0.04,4,0.631578947368421,0.8,0.7058823529411765
NanoMGT,120,klebsiella_pneumoniae,SRR27348733,0.04,5,0.6666666666666666,0.9333333333333333,0.7777777777777778
NanoMGT,120,klebsiella_pneumoniae,SRR27348733,0.04,6,0.7,0.9333333333333333,0.8
NanoMGT,120,klebsiella_pneumoniae,SRR27348733,0.04,7,0.7368421052631579,0.9333333333333333,0.8235294117647058
NanoMGT,120,klebsiella_pneumoniae,SRR27348733,0.04,8,0.7368421052631579,0.9333333333333333,0.8235294117647058
NanoMGT,120,klebsiella_pneumoniae,SRR27348733,0.04,9,0.7142857142857143,1.0,0.8333333333333333
NanoMGT,120,klebsiella_pneumoniae,SRR27348733,0.04,10,0.7142857142857143,1.0,0.8333333333333333
NanoMGT,120,salmonella_enterica,SRR28399428,0.04,1,0.009615384615384616,0.022222222222222223,0.013422818791946312
NanoMGT,120,salmonella_enterica,SRR28399428,0.04,2,0.1111111111111111,0.26666666666666666,0.1568627450980392
NanoMGT,120,salmonella_enterica,SRR28399428,0.04,3,0.17857142857142858,0.4444444444444444,0.25477707006369427
NanoMGT,120,salmonella_enterica,SRR28399428,0.04,4,0.225,0.6,0.3272727272727273
NanoMGT,120,salmonella_enterica,SRR28399428,0.04,5,0.2966101694915254,0.7777777777777778,0.42944785276073616
NanoMGT,120,salmonella_enterica,SRR28399428,0.04,6,0.3181818181818182,0.9333333333333333,0.47457627118644075
NanoMGT,120,salmonella_enterica,SRR28399428,0.04,7,0.32592592592592595,0.9777777777777777,0.48888888888888893
NanoMGT,120,salmonella_enterica,SRR28399428,0.04,8,0.3191489361702128,1.0,0.48387096774193555
NanoMGT,120,salmonella_enterica,SRR28399428,0.04,9,0.3358208955223881,1.0,0.5027932960893855
NanoMGT,120,salmonella_enterica,SRR28399428,0.04,10,0.3435114503816794,1.0,0.5113636363636364
NanoMGT,120,ecoli,SRR25689478,0.04,1,0,0,0
NanoMGT,120,ecoli,SRR25689478,0.04,2,0.06451612903225806,0.04878048780487805,0.05555555555555555
NanoMGT,120,ecoli,SRR25689478,0.04,3,0.1,0.07317073170731707,0.08450704225352113
NanoMGT,120,ecoli,SRR25689478,0.04,4,0.37777777777777777,0.4146341463414634,0.39534883720930236
NanoMGT,120,ecoli,SRR25689478,0.04,5,0.4,0.43902439024390244,0.4186046511627907
NanoMGT,120,ecoli,SRR25689478,0.04,6,0.509090909090909,0.6829268292682927,0.5833333333333334
NanoMGT,120,ecoli,SRR25689478,0.04,7,0.4918032786885246,0.7317073170731707,0.5882352941176471
NanoMGT,120,ecoli,SRR25689478,0.04,8,0.5079365079365079,0.7804878048780488,0.6153846153846154
NanoMGT,120,ecoli,SRR25689478,0.04,9,0.5076923076923077,0.8048780487804879,0.6226415094339622
NanoMGT,120,ecoli,SRR25689478,0.04,10,0.5151515151515151,0.8292682926829268,0.6355140186915889
NanoMGT,220,ecoli,SRR25689478,0.04,1,0,0,0
NanoMGT,220,ecoli,SRR25689478,0.04,2,0,0,0
NanoMGT,220,ecoli,SRR25689478,0.04,3,0.2916666666666667,0.17073170731707318,0.21538461538461542
NanoMGT,220,ecoli,SRR25689478,0.04,4,0.45454545454545453,0.36585365853658536,0.40540540540540543
NanoMGT,220,ecoli,SRR25689478,0.04,5,0.6,0.6585365853658537,0.627906976744186
NanoMGT,220,ecoli,SRR25689478,0.04,6,0.6458333333333334,0.7560975609756098,0.6966292134831461
NanoMGT,220,ecoli,SRR25689478,0.04,7,0.64,0.7804878048780488,0.7032967032967035
NanoMGT,220,ecoli,SRR25689478,0.04,8,0.6545454545454545,0.8780487804878049,0.7499999999999999
NanoMGT,220,ecoli,SRR25689478,0.04,9,0.6727272727272727,0.9024390243902439,0.7708333333333333
NanoMGT,220,ecoli,SRR25689478,0.04,10,0.7169811320754716,0.926829268292683,0.8085106382978724
NanoMGT,120,campylobacter_jejuni,SRR27638397,0.04,1,0.18055555555555555,0.06770833333333333,0.09848484848484847
NanoMGT,120,campylobacter_jejuni,SRR27638397,0.04,2,0.5777777777777777,0.40625,0.4770642201834862
NanoMGT,120,campylobacter_jejuni,SRR27638397,0.04,3,0.6494252873563219,0.5885416666666666,0.6174863387978142
NanoMGT,120,campylobacter_jejuni,SRR27638397,0.04,4,0.7098214285714286,0.828125,0.764423076923077
NanoMGT,120,campylobacter_jejuni,SRR27638397,0.04,5,0.7186147186147186,0.8645833333333334,0.7848699763593381
NanoMGT,120,campylobacter_jejuni,SRR27638397,0.04,6,0.7292576419213974,0.8697916666666666,0.7933491686460808
NanoMGT,120,campylobacter_jejuni,SRR27638397,0.04,7,0.753968253968254,0.9895833333333334,0.8558558558558558
NanoMGT,120,campylobacter_jejuni,SRR27638397,0.04,8,0.7701612903225806,0.9947916666666666,0.8681818181818182
NanoMGT,120,campylobacter_jejuni,SRR27638397,0.04,9,0.7619047619047619,1.0,0.8648648648648648
NanoMGT,120,campylobacter_jejuni,SRR27638397,0.04,10,0.768,1.0,0.8687782805429864
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.04,1,0.3548387096774194,0.11458333333333333,0.1732283464566929
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.04,2,0.6388888888888888,0.359375,0.45999999999999996
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.04,3,0.7375,0.6145833333333334,0.6704545454545455
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.04,4,0.7717391304347826,0.7395833333333334,0.7553191489361701
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.04,5,0.8055555555555556,0.90625,0.8529411764705882
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.04,6,0.8141592920353983,0.9583333333333334,0.8803827751196173
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.04,7,0.8149779735682819,0.9635416666666666,0.883054892601432
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.04,8,0.8197424892703863,0.9947916666666666,0.8988235294117647
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.04,9,0.8170212765957446,1.0,0.8992974238875878
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.04,10,0.8170212765957446,1.0,0.8992974238875878
NanoMGT,170,ecoli,ERR12533301,0.04,1,0.04918032786885246,0.07317073170731707,0.0588235294117647
NanoMGT,170,ecoli,ERR12533301,0.04,2,0.2804878048780488,0.5609756097560976,0.3739837398373984
NanoMGT,170,ecoli,ERR12533301,0.04,3,0.4,0.8780487804878049,0.549618320610687
NanoMGT,170,ecoli,ERR12533301,0.04,4,0.42857142857142855,0.9512195121951219,0.5909090909090909
NanoMGT,170,ecoli,ERR12533301,0.04,5,0.42857142857142855,0.9512195121951219,0.5909090909090909
NanoMGT,170,ecoli,ERR12533301,0.04,6,0.4588235294117647,0.9512195121951219,0.6190476190476191
NanoMGT,170,ecoli,ERR12533301,0.04,7,0.4444444444444444,0.975609756097561,0.6106870229007634
NanoMGT,170,ecoli,ERR12533301,0.04,8,0.45977011494252873,0.975609756097561,0.625
NanoMGT,170,ecoli,ERR12533301,0.04,9,0.47619047619047616,0.975609756097561,0.6399999999999999
NanoMGT,170,ecoli,ERR12533301,0.04,10,0.47619047619047616,0.975609756097561,0.6399999999999999
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.04,1,0,0,0
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.04,2,1.0,0.13333333333333333,0.23529411764705882
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.04,3,1.0,0.26666666666666666,0.4210526315789474
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.04,4,1.0,0.6666666666666666,0.8
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.04,5,1.0,0.8666666666666667,0.9285714285714286
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.04,6,1.0,0.8666666666666667,0.9285714285714286
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.04,7,1.0,0.9333333333333333,0.9655172413793104
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.04,8,0.9375,1.0,0.967741935483871
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.04,9,0.9375,1.0,0.967741935483871
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.04,10,0.9375,1.0,0.967741935483871
NanoMGT,220,salmonella_enterica,SRR28399428,0.04,1,0.015625,0.022222222222222223,0.018348623853211007
NanoMGT,220,salmonella_enterica,SRR28399428,0.04,2,0.07246376811594203,0.1111111111111111,0.08771929824561403
NanoMGT,220,salmonella_enterica,SRR28399428,0.04,3,0.225,0.4,0.28800000000000003
NanoMGT,220,salmonella_enterica,SRR28399428,0.04,4,0.30337078651685395,0.6,0.4029850746268657
NanoMGT,220,salmonella_enterica,SRR28399428,0.04,5,0.35051546391752575,0.7555555555555555,0.4788732394366196
NanoMGT,220,salmonella_enterica,SRR28399428,0.04,6,0.3939393939393939,0.8666666666666667,0.5416666666666666
NanoMGT,220,salmonella_enterica,SRR28399428,0.04,7,0.40816326530612246,0.8888888888888888,0.5594405594405595
NanoMGT,220,salmonella_enterica,SRR28399428,0.04,8,0.44,0.9777777777777777,0.6068965517241379
NanoMGT,220,salmonella_enterica,SRR28399428,0.04,9,0.45454545454545453,1.0,0.625
NanoMGT,220,salmonella_enterica,SRR28399428,0.04,10,0.45454545454545453,1.0,0.625
